County,Year,Month-Year,Pack,State Bottle Cost,State Bottle Retail,Bottles Sold Per Capita,Alcohol Expense Per Capita,Volume Sold (Gallons) Per Capita,Category Name_100 PROOF VODKA,Category Name_AMERICAN ALCOHOL,Category Name_AMERICAN AMARETTO,Category Name_AMERICAN COCKTAILS,Category Name_AMERICAN DRY GINS,Category Name_AMERICAN GRAPE BRANDIES,Category Name_AMERICAN SLOE GINS,Category Name_APPLE SCHNAPPS,Category Name_APRICOT BRANDIES,Category Name_BARBADOS RUM,Category Name_BLACKBERRY BRANDIES,Category Name_BLENDED WHISKIES,Category Name_BOTTLED IN BOND BOURBON,Category Name_BUTTERSCOTCH SCHNAPPS,Category Name_CANADIAN WHISKIES,Category Name_CHERRY BRANDIES,Category Name_CINNAMON SCHNAPPS,Category Name_COFFEE LIQUEURS,Category Name_CREAM LIQUEURS,Category Name_DARK CREME DE CACAO,Category Name_DECANTERS & SPECIALTY PACKAGES,Category Name_DISTILLED SPIRITS SPECIALTY,Category Name_FLAVORED GINS,Category Name_FLAVORED RUM,Category Name_GRAPE SCHNAPPS,Category Name_GREEN CREME DE MENTHE,Category Name_IMPORTED AMARETTO,Category Name_IMPORTED DRY GINS,Category Name_IMPORTED GRAPE BRANDIES,Category Name_IMPORTED SCHNAPPS,Category Name_IMPORTED VODKA,Category Name_IMPORTED VODKA - MISC,Category Name_IRISH WHISKIES,Category Name_JAMAICA RUM,Category Name_MISC. AMERICAN CORDIALS & LIQUEURS,Category Name_MISC. IMPORTED CORDIALS & LIQUEURS,Category Name_MISCELLANEOUS SCHNAPPS,Category Name_OTHER PROOF VODKA,Category Name_PEACH SCHNAPPS,Category Name_PEPPERMINT SCHNAPPS,Category Name_PUERTO RICO & VIRGIN ISLANDS RUM,Category Name_RASPBERRY SCHNAPPS,Category Name_SCOTCH WHISKIES,Category Name_SINGLE MALT SCOTCH,Category Name_SPEARMINT SCHNAPPS,Category Name_SPICED RUM,Category Name_STRAIGHT BOURBON WHISKIES,Category Name_STRAIGHT RYE WHISKIES,Category Name_TENNESSEE WHISKIES,Category Name_TEQUILA,Category Name_TRIPLE SEC,Category Name_VODKA 80 PROOF,Category Name_VODKA FLAVORED,Category Name_WATERMELON SCHNAPPS,Category Name_WHISKEY LIQUEUR,Category Name_WHITE CREME DE CACAO,"Vendor Name_Bacardi U.S.A., Inc.",Vendor Name_Brown-Forman Corporation,Vendor Name_Campari(skyy),"Vendor Name_Cedar Ridge Vineyards,LLC","Vendor Name_Charles Jacquin Et. Cie., Inc.",Vendor Name_Charles Jacquin/Independent Spirits,"Vendor Name_Constellation Wine Company, Inc.",Vendor Name_Dehner Distillery,Vendor Name_Diageo Americas,Vendor Name_Disaronno International LLC,Vendor Name_E AND J GALLO WINERY,Vendor Name_Fifth Generation Inc.,Vendor Name_Gemini Spirits,Vendor Name_Heaven Hill Brands,"Vendor Name_Hood River Distillers, Inc.",Vendor Name_Iowa Distilling Company,Vendor Name_Jim Beam Brands,Vendor Name_Laird And Company,Vendor Name_Luxco-St Louis,Vendor Name_MHW Ltd,"Vendor Name_Mango Bottling, Inc.",Vendor Name_Mccormick Distilling Company,Vendor Name_Mississippi River Distilling Co.,"Vendor Name_Moet Hennessy USA, Inc.",Vendor Name_Pernod Ricard USA/Austin Nichols,Vendor Name_Phillips Beverage Company,Vendor Name_Piedmont Distillers,Vendor Name_Prestige Wine and Spirits Group,Vendor Name_Proximo,Vendor Name_REMY COINTREAU USA         .,"Vendor Name_Sazerac Co., Inc.",Vendor Name_Sazerac North America,Vendor Name_Shaw Ross International Importers LL,Vendor Name_Sidney Frank Importing Co.,Vendor Name_Stoli Group,Vendor Name_The Patron Spirits Company,"Vendor Name_WILLIAM GRANT AND SONS, INC.",Vendor Name_Western Spirits Beverage Co. LLC,Vendor Name_Wilson Daniels Ltd.,Population,Income Per Capita
Black Hawk,2015,04-2015,24,50.67999999999999,76.03,0.00017950501492135438,0.0048587519913837595,5.923665492404694e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2015,05-2015,42,15.79,23.689999999999998,0.00031413377611237014,0.0020809118854758007,5.631969843157493e-05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2015,06-2015,24,18.23,27.35,4.4876253730338594e-05,0.0006136827697623802,8.825663233633255e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2015,08-2015,6,8.33,12.5,4.4876253730338594e-05,0.0005609531716292324,2.0717870472172982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2015,09-2015,12,3.37,5.06,8.975250746067719e-05,0.00045414768775102655,1.7800913979700973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2015,10-2015,6,13.32,19.98,0.00013462876119101576,0.002689882648596495,6.222840517273618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133701,40664
Black Hawk,2013,02-2013,36,14.780000000000001,22.17,8.274845222781401e-05,0.0007418022612895218,1.0381169461307575e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132933,38499
Black Hawk,2013,03-2013,24,1.77,2.66,0.00018054207758795785,0.00048024192638396787,9.553684939029435e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132933,38499
Black Hawk,2013,07-2013,10,7.92,11.88,7.52258656616491e-06,8.936832840603914e-05,1.2036138505863857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132933,38499
Black Hawk,2013,10-2013,18,34.07,51.11,0.00013540655819096838,0.003796348536480783,3.874132081574929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132933,38499
Black Hawk,2013,11-2013,60,8.469999999999999,12.7,0.00040621967457290517,0.0010471440500101554,1.5496528326299717e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132933,38499
Black Hawk,2014,03-2014,12,8.49,12.74,1.4993627708224006e-05,0.00019101881700277383,2.9987255416448013e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133390,39883
Black Hawk,2014,04-2014,30,153.85,230.76999999999998,5.247769697878402e-05,0.0036568708298972932,1.1919934028038082e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133390,39883
Black Hawk,2014,05-2014,30,20.96,31.44,0.00011245220781168004,0.00117804932903516,1.4768723292600645e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,133390,39883
Black Hawk,2014,10-2014,36,29.72,44.59,0.00019491716020691207,0.0024085763550491038,2.976235100082465e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133390,39883
Black Hawk,2014,11-2014,24,11.0,16.5,0.00011245220781168004,0.0011422895269510458,2.8188020091461127e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133390,39883
Black Hawk,2014,12-2014,16,38.739999999999995,58.120000000000005,0.0005397705974960642,0.022497638503635956,0.0002258040332858535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133390,39883
Boone,2014,01-2014,6,7.58,11.37,0.00022822365918600228,0.0025949030049448457,0.00010536325599087105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26290,45036
Boone,2014,09-2014,18,19.869999999999997,29.810000000000002,0.0009128946367440091,0.013606694560669458,0.000301635602890833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26290,45036
Boone,2015,01-2015,6,7.17,10.76,0.00045380630034413645,0.0048829557917029085,0.0002098854139091631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26443,44916
Boone,2015,08-2015,6,9.14,13.71,0.00022690315017206823,0.0031108421888590555,0.00010475362099610483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26443,44916
Bremer,2013,06-2013,18,22.21,33.56,0.0007323324789454412,0.011522031002074941,0.0002416697180519956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24579,43694
Bremer,2013,07-2013,18,11.52,17.27,0.0005695919280686765,0.003948085764270312,0.00016640221327149192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24579,43694
Bremer,2014,08-2014,12,10.5,15.75,0.00048642075395216865,0.007661126874746656,0.0001284961491690312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24670,44058
Bremer,2014,09-2014,6,7.17,10.76,0.003161734900689096,0.034020267531414676,0.0014616943656262668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24670,44058
Bremer,2014,12-2014,12,4.51,6.77,0.00048642075395216865,0.003293068504256181,0.0001284961491690312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24670,44058
Buchanan,2015,03-2015,12,6.3,9.45,4.738213693437574e-05,0.0004477611940298507,9.476427386875148e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21105,43048
Buchanan,2014,04-2014,12,3.37,5.06,0.0005678860442004638,0.0028735033836543465,0.00011263073209975865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21131,42191
Buchanan,2012,09-2012,6,12.5,18.75,9.52653138992093e-05,0.0017862246356101744,1.905306277984186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20994,42165
Buena Vista,2013,01-2013,12,5.91,8.87,0.0001452854859799506,0.001288682260642162,2.8572812242723618e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20649,45434
Buena Vista,2013,07-2013,6,13.31,19.97,9.68569906533004e-05,0.0019342341033464089,4.4554215700518184e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20649,45434
Buena Vista,2013,11-2013,6,6.63,9.95,4.84284953266502e-05,0.0004818635285001695,6.295704392464526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20649,45434
Buena Vista,2015,04-2015,12,6.63,9.95,0.000588985962501227,0.005860410326887209,0.00015559045842740746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20374,47434
Buena Vista,2015,09-2015,18,35.0,52.510000000000005,0.00014724649062530676,0.003184941592225385,4.2210660645921274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20374,47434
Buena Vista,2015,11-2015,4,25.25,37.88,4.908216354176892e-05,0.001859232354962207,1.276136252085992e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20374,47434
Buena Vista,2012,11-2012,6,9.13,13.7,0.0002918146004571762,0.003997860026263314,0.00013472107387772967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20561,44356
Buena Vista,2014,12-2014,12,10.99,16.49,4.8529554498689704e-05,0.0008002523536833931,9.705910899737941e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20606,46017
Butler,2012,11-2012,12,6.63,9.94,0.0008015496626811836,0.007967403647050965,0.00021174270255827933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14971,43072
Carroll,2013,01-2013,6,7.31,10.97,0.0005841974587410544,0.006408646122389367,0.0002701913246677377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20541,48841
Carroll,2013,06-2013,12,10.24,15.48,0.0001460493646852636,0.002260844165327881,2.8723041721435178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20541,48841
Carroll,2012,04-2012,12,16.43,24.64,0.0005810012588360608,0.01431587101772054,0.0001534811658758594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20654,46589
Carroll,2014,09-2014,12,5.23,7.85,0.0017561832284501682,0.013786038343333822,0.0003478218449680472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499,49617
Carroll,2014,10-2014,12,11.99,17.99,4.878286745694912e-05,0.0008776037855505146,9.756573491389824e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499,49617
Cass,2012,01-2012,24,2.84,4.25,0.00014598540145985403,0.0006204379562043796,1.4598540145985402e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,40019
Cass,2012,05-2012,12,11.82,17.74,0.00029197080291970805,0.00517956204379562,7.737226277372263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,40019
Cass,2012,12-2012,6,7.13,10.7,0.00043795620437956203,0.004686131386861314,0.00020218978102189782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,40019
Cass,2015,02-2015,12,13.25,19.88,0.001797618155943375,0.0357366489401543,0.00035652760092876935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13351,45006
